"ANOENC"	"NUMERO"	"CCAA"	"NUTS1"	"CAPROV"	"TAMAMU"	"DENSIDAD"	"CLAVE"	"CLATEO"	"FACTOR"	"NMIEMB"	"TAMANO"	"NMIEMSD"	"NMIEMHU"	"NMIEMIN"	"NMIEM1"	"NMIEM2"	"NMIEM3"	"NMIEM4"	"NMIEM5"	"NMIEM6"	"NMIEM7"	"NMIEM8"	"NMIEM9"	"NMIEM10"	"NMIEM11"	"NMIEM12"	"NMIEM13"	"NUMACTI"	"NUMINACTI"	"NUMOCU"	"NUMNOCU"	"NUMESTU"	"NUMNOESTU"	"NNINOSD"	"NHIJOSD"	"UC1"	"UC2"	"PF2TEO"	"PF2RECO"	"TIPHOGAR1"	"TIPHOGAR2"	"TIPHOGAR3"	"TIPHOGAR4"	"TIPHOGAR5"	"TIPHOGAR6"	"TIPHOGAR7"	"TIPHOGAR8"	"TIPHOGAR9"	"TIPHOGAR10"	"TIPHOGAR11"	"SITUOCUHOG"	"SITUACTHOG"	"NORDENSP"	"EDADSP"	"SEXOSP"	"PAISNACSP"	"NACIONASP"	"PAISSP"	"SITURESSP"	"ECIVILLEGALSP"	"NORDENCOSP"	"UNIONSP"	"CONVIVENCIASP"	"NORDENPASP"	"PAISPADRESP"	"NORDENMASP"	"PAISMADRESP"	"ESTUDIOSSP"	"ESTUDREDSP"	"SITUACTSP"	"SITUREDSP"	"OCUSP"	"JORNADASP"	"PERCEPSP"	"IMPEXACPSP"	"INTERINPSP"	"TRABAJO"	"OCUPA"	"OCUPARED"	"ACTESTB"	"ACTESTBRED"	"SITPROF"	"SECTOR"	"CONTRATO"	"TIPOCONT"	"SITSOCI"	"SITSOCIRE"	"REGTEN"	"TIPOEDIF"	"ZONARES"	"TIPOCASA"	"NHABIT"	"ANNOCON"	"SUPERF"	"AGUACALI"	"FUENAGUA"	"CALEF"	"FUENCALE"	"DISPOSIOV"	"NUMOVD"	"REGTENV1"	"MESESV1"	"DIASV1"	"AGUACV1"	"FUENACV1"	"CALEFV1"	"FUENCAV1"	"REGTENV2"	"MESESV2"	"DIASV2"	"AGUACV2"	"FUENACV2"	"CALEFV2"	"FUENCAV2"	"REGTENV3"	"MESESV3"	"DIASV3"	"AGUACV3"	"FUENACV3"	"CALEFV3"	"FUENCAV3"	"REGTENV4"	"MESESV4"	"DIASV4"	"AGUACV4"	"FUENACV4"	"CALEFV4"	"FUENCAV4"	"REGTENV5"	"MESESV5"	"DIASV5"	"AGUACV5"	"FUENACV5"	"CALEFV5"	"FUENCAV5"	"REGTENV6"	"MESESV6"	"DIASV6"	"AGUACV6"	"FUENACV6"	"CALEFV6"	"FUENCAV6"	"REGTENV7"	"MESESV7"	"DIASV7"	"AGUACV7"	"FUENACV7"	"CALEFV7"	"FUENCAV7"	"REGTENV8"	"MESESV8"	"DIASV8"	"AGUACV8"	"FUENACV8"	"CALEFV8"	"FUENCAV8"	"REGTENV9"	"MESESV9"	"DIASV9"	"AGUACV9"	"FUENACV9"	"CALEFV9"	"FUENCAV9"	"GASTOT"	"IMPUTGAS"	"GASTMON"	"GASTNOM1"	"GASTNOM2"	"GASTNOM3"	"GASTNOM4"	"CAPROP"	"CAJENA"	"PENSIO"	"DESEM"	"OTRSUB"	"RENTAS"	"OTROIN"	"FUENPRIN"	"FUENPRINRED"	"IMPEXAC"	"INTERIN"	"NUMPERI"	"COMIMH"	"COMISD"	"COMIHU"	"COMIINV"	"COMITOT"
2023	18269	09	5	6	1	1	2	2	1751.041142	3	3	0	0	0	3	0	0	3	1	2	0	0	1	0	2	0	0	2	1	2	1	1	2	1	1	2.4	2	2	2	11	7	6	9	9	8	4	4	5	4	4	2	2	2	46	1	4	2	3	1	1	1	3	2	99	4	99	4	7	4	1	1	1	2	1	1250	03	1	5	3	I	3	1	6	1	1	1	1	3	4	3	2	4	6	60	1	1	6		6																																																																	33559625.4	0	33559625.4					6	1	6	6	6	6	6	2	2	2400	05	2	42	0	0	0	42
2023	18270	02	2	6	5	3	1	2	633.031985	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	2	2	2	3	3	1	1	2	1	1	1	-9	-9	1	56	6	1	1		1	1	99		3	99	1	99	1	7	4	1	1	1	2	1	-9	03	1	1	1	S	3	1	6	1	1	2	2	3	3	7	2	4	6	60	1	1	1	1	6																																																																	8455280.16	0	8455280.16					6	1	6	6	6	6	6	2	2	1252	03	1	14	0	0	0	14
2023	18271	08	4	6	5	3	1	1	664.056536	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	0	1	1	1	0	2	0	2	0	0	1.7	1.5	1	1	10	10	10	5	5	3	7	4	2	6	6	8	-9	2	85	1	1	1		1	3	99		3	99	1	99	1	2	1	4	2	2		1	-9	03	1	7	4	C	2	1	6	1	1	8	5	1	2	3	2	5	6	125	1	3	1	1	6																																																																	7765511.44	0	4428532.52				3336978.92	6	6	1	6	6	6	6	3	3	1243	03	1	28	0	0	0	28
2023	18272	16	2	6	3	1	2	2	394.2197	3	3	0	0	0	3	0	0	3	0	3	0	0	1	1	1	0	0	2	1	2	1	1	2	0	0	2.4	2	2	2	10	10	10	7	7	2	7	4	3	6	6	-9	-9	1	53	6	1	1		1	5	99		3	99	1	99	1	5	4	1	1	1	1	1	-9	03	1	5	3	G	3	1	6	1	1	1	1	2	3	3	2	5	6	64	1	2	1	2	6																																																																	10184350.14	0	7215438.22				2968911.92	6	1	6	6	6	6	6	2	2	2188	05	2	42	0	0	0	42
2023	18273	07	4	1	1	1	1	1	419.943444	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	0	1	1	1	1	1	0	2	0	0	1.7	1.5	1	1	10	10	10	5	5	3	7	4	2	6	6	-9	-9	1	85	1	1	1		1	3	99		3	99	1	99	1	7	4	4	2	2		1	2600	06	1	2	2	P	3	1	1	1	1	8	5	1	4	2	1	6	6	160	1	3	1	2	1	3	1	12	-9	6		6		1	12	-9	1	2	1	2	1	12	-9	6		6																																												20337698.24	43.24	7415859.4				12921838.84	6	1	1	6	6	1	6	3	3	4150	07	2	28	0	0	0	28
2023	18274	08	4	6	5	3	2	2	1026.272546	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	2	2	1	2	1	1	1	1	8	8	1	73	1	1	1		1	4	99		3	99	1	99	1	2	1	4	2	2		1	-9	02	1	8	4	C	2	2	-9	-9	-9	8	5	1	2	3	3	3	6	90	1	1	1	4	6																																																																	19053164.08	0	15527091.53				3526072.55	6	6	1	6	6	6	6	3	3	842	02	1	7	0	0	0	7
2023	18275	15	2	6	4	1	1	1	286.88382	3	3	0	0	0	2	1	1	2	1	2	0	1	0	0	2	0	0	2	1	2	1	0	3	1	1	2.2	1.8	1	1	7	7	6	9	9	7	4	3	5	4	4	2	2	1	45	1	1	1		1	1	2	2	2	99	1	99	1	5	4	1	1	1	2	1	-9	03	1	3	2	C	2	1	6	1	1	2	2	2	4	3	2	5	1	98	1	2	1	2	6																																																																	14304958.02	0	12211319.38				2093638.64	6	1	6	6	6	1	6	2	2	3226	07	2	31	0	0	0	31
2023	18276	03	1	1	1	1	2	2	414.602009	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	5	5	4	5	5	5	3	1	2	3	3	8	8	1	80	1	1	1		1	2	2	1	1	99	1	99	1	3	2	4	2	2		1	1750	04	1	7	4	C	2	1	6	1	1	8	5	1	4	3	2	5	6	85	1	2	1	2	1	1	1	12	-9	1	2	1	2																																																									11210658.19	0	5587052.43				5623605.76	6	6	1	6	6	6	6	3	3	1750	04	1	23	0	0	0	23
2023	18277	08	4	6	3	2	1	1	1192.157557	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	2	2	2	3	3	1	1	2	1	1	1	-9	-9	1	38	6	1	1		1	1	99		3	99	1	99	1	3	2	1	1	1	1	1	-9	03	1	4	3	H	3	1	6	1	1	2	2	2	3	3	2	4	1	68	1	1	1	1	6																																																																	29143589.28	0	22407865.23				6735724.05	6	1	6	6	6	6	6	2	2	1279	03	1	13	0	0	16	29
2023	18278	09	5	6	2	1	1	2	1001.142514	4	4	0	0	0	2	2	2	2	2	2	0	2	0	1	1	0	0	2	2	2	2	0	4	2	2	2.7	2.1	1	1	8	8	7	10	10	7	5	3	5	4	4	2	2	1	38	1	1	1		1	1	2	2	2	99	1	99	1	4	3	1	1	1	1	1	-9	06	1	1	1	J	3	3	-9	-9	-9	5	3	2	3	3	2	5	1	95	1	1	1	1	6																																																																	76804673.87	0	66151464.72			1651885.15	9001324	1	1	6	6	6	1	6	1	1	4432	07	2	46	0	0	0	46
2023	18279	07	4	1	1	1	1	2	1259.364355	4	4	0	0	0	4	0	0	4	1	3	0	0	2	0	2	0	0	2	2	1	3	2	2	2	2	3.1	2.5	3	0	11	11	7	10	10	8	5	4	5	4	4	5	2	2	50	6	1	1		1	2	1	1	1	99	1	99	1	7	4	1	1	1	1	1	2000	05	1	2	2	M	3	1	6	1	1	2	2	1	4	3	2	5	1	90	1	2	1	2	6																																																																	29290382.8	20.77	22328809.58				6961573.22	6	1	6	1	6	6	6	2	2	3900	07	2	0	0	0	0	0
2023	18280	02	2	6	5	3	1	2	606.85568	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	2	2	2	1	1	1	1	2	1	1	1	-9	-9	1	47	1	1	1		1	1	99		3	99	1	99	1	7	4	1	1	1	1	1	-9	03	1	5	3	O	3	1	1	1	1	3	1	1	2	7	2	5	6	90	1	1	1	4	1	1	1	12	-9	1	3	6																																																										10728634.41	0	5227426.98				5501207.43	6	1	6	6	6	6	6	2	2	1259	03	1	13	0	0	0	13
2023	18281	16	2	6	5	1	1	1	421.06188	2	2	0	0	0	2	0	0	2	0	2	0	0	0	1	0	1	0	1	1	1	1	0	2	0	0	1.7	1.5	1	1	10	10	10	5	5	4	7	4	2	6	6	-9	-9	1	30	1	1	1		1	1	99		3	2	1	99	1	7	4	1	1	1	1	1	-9	03	1	4	3	M	3	1	6	1	1	2	2	1	4	3	2	5	6	80	1	2	1	2	6																																																																	9546631.07	33.06	6390639.56				3155991.51	6	1	1	6	6	6	6	2	2	2629	06	2	26	0	0	0	26
2023	18282	09	5	6	3	2	1	1	1069.339794	8	6	0	0	0	3	5	6	2	6	2	3	3	0	0	2	0	0	1	7	1	7	0	8	6	6	4.9	3.5	2	2	9	9	8	11	11	6	6	3	5	4	4	5	5	1	41	1	1	1		1	1	2	2	2	99	1	99	1	4	3	1	1	1	1	1	-9	03	1	7	4	F	2	1	6	1	2	1	1	2	4	3	2	4	6	78	1	2	1	2	6																																																																	32711394.81	0	26220101.04				6491293.77	6	1	6	6	6	6	1	2	2	1772	04	2	112	0	0	0	112
2023	18283	17	2	6	5	2	1	2	151.148391	4	4	0	0	0	2	2	2	2	2	2	0	2	0	0	2	0	0	2	2	2	2	0	4	2	2	2.7	2.1	1	1	8	8	7	10	10	7	5	3	5	4	4	2	2	1	43	1	2	2	1	1	2	2	1	1	99	2	99	2	5	4	1	1	1	1	1	-9	04	1	7	4	C	2	1	6	1	1	1	1	3	3	3	2	5	6	120	1	2	1	2	6																																																																	5042199.35	0.69	5007288.61			34910.74		6	1	6	6	6	6	6	2	2	2775	06	2	52	0	0	0	52
2023	18284	13	3	6	3	2	1	1	1091.582198	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	2	0	1	1	0	2	0	0	1.7	1.5	1	1	6	6	5	6	6	5	3	2	2	3	3	5	2	1	48	1	1	1		1	2	2	1	1	99	1	99	1	7	4	1	1	1	1	1	2800	06	1	2	2	J	3	1	6	1	1	2	2	1	2	2	1	4	1	250	1	2	1	2	6																																																																	45691149.26	1.29	24779713.89	589454.39			20321980.98	6	1	6	6	6	6	6	2	2	2800	06	1	28	0	0	0	28
2023	18285	13	3	6	4	2	2	2	651.959646	4	4	0	0	0	3	1	2	2	2	2	0	2	0	0	2	0	0	1	3	1	3	0	4	2	2	2.9	2.3	2	0	8	8	7	10	10	7	5	3	5	4	4	5	5	1	43	1	1	1		1	2	2	1	1	99	1	99	1	5	4	1	1	1	1	1	-9	07	1	1	1	H	3	1	6	1	1	2	2	2	2	3	1	6	1	140	1	2	1	2	6																																																																	34255244.64	10.35	26969258.41			488969.73	6797016.5	6	1	6	6	6	6	6	2	2	5464	08	1	56	0	0	0	56
2023	18286	02	2	6	5	3	1	2	610.149509	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	2	0	2	0	0	2	0	0	1.7	1.5	1	0	6	6	5	6	6	5	3	2	2	3	3	2	2	1	48	1	1	1		1	1	2	3	2	99	1	99	1	3	2	1	1	1	1	1	-9	04	1	7	4	F	2	1	6	1	1	1	1	2	4	7	2	4	6	70	1	1	1	4	6																																																																	12575860.5	8.19	9075957.98				3499902.52	6	1	6	6	6	6	6	2	2	2199	05	2	15	0	0	0	15
2023	18287	03	1	6	5	2	1	1	359.056716	3	3	0	0	0	3	0	0	3	0	3	0	0	1	0	2	0	0	1	2	1	2	1	2	1	1	2.4	2	2	2	11	11	6	9	9	8	4	4	5	4	4	5	5	1	49	1	1	1		1	2	2	1	1	99	1	99	1	3	2	1	1	1	1	1	1850	04	1	3	2	F	2	1	6	1	1	2	2	1	4	3	2	5	6	60	1	4	1	4	6																																																																	5382086.39	0	4052690.39				1329396	6	1	6	6	6	6	6	2	2	1850	04	1	42	0	0	0	42
2023	18288	16	2	6	1	1	1	2	356.634943	2	2	0	0	0	2	0	0	2	1	1	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1.7	1.5	1	0	10	4	9	8	8	2	7	4	4	2	2	-9	-9	1	50	6	1	1		1	1	99		3	99	1	99	1	4	3	1	1	1	1	1	-9	03	1	5	3	G	3	1	6	1	1	1	1	1	4	3	2	4	6	58	1	2	1	2	6																																																																	9375152.13	35.29	6381475.4			239658.68	2754018.05	6	1	6	6	6	6	6	2	2	1185	03	1	22	0	0	0	22
2023	18289	13	3	6	3	2	2	2	943.055871	4	4	0	0	0	4	0	0	4	0	4	0	0	1	0	3	0	0	3	1	3	1	1	3	1	1	3.1	2.5	3	0	11	11	10	12	12	4	5	4	6	5	5	-9	-9	1	38	1	4	1		1	1	99		3	99	4	3	4	7	4	1	1	1	1	1	2700	06	1	2	2	M	3	1	6	1	1	2	2	2	4	3	2	5	6	150	1	1	1	1	6																																																																	24594672.85	16.83	14060552.42				10534120.43	6	1	6	6	6	6	6	2	2	4900	07	3	52	0	0	0	52
2023	18290	10	5	6	5	2	1	1	507.10294	4	4	0	0	0	2	2	2	2	2	2	1	1	0	0	2	0	0	2	2	1	3	0	4	2	2	2.7	2.1	1	1	8	8	7	10	10	6	5	3	5	4	4	5	2	1	55	1	1	1		1	2	2	1	1	99	1	99	1	7	4	1	1	1	1	1	3450	07	1	2	2	P	3	1	1	1	1	4	2	1	2	3	2	5	6	250	1	4	1	4	6																																																																	37829905.01	0	31625677.82				6204227.19	6	1	6	1	1	6	6	2	2	4030	07	2	41	0	0	1	42
2023	18291	06	1	6	3	2	1	2	426.69934	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	2	2	2	1	1	1	1	2	1	1	1	-9	-9	1	52	1	1	1		1	1	99		3	99	1	99	1	3	2	1	1	1	1	1	-9	04	1	5	3	H	3	1	6	1	1	1	1	1	4	3	2	4	6	79	1	2	1	2	6																																																																	13879585.34	0	10732571.37				3147013.97	6	1	6	6	6	6	6	2	2	1651	04	1	4	0	0	0	4
2023	18292	12	1	1	1	1	1	1	694.663261	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	5	5	4	5	5	5	3	1	2	3	3	8	8	1	68	1	1	1		1	2	2	1	1	99	1	99	1	7	4	4	2	2		1	-9	05	1	3	2	O	3	1	1	1	1	8	5	3	4	3	2	5	6	-9	1	1	1	1	6																																																																	17976019.19	0	17976019.19					6	6	1	6	6	1	6	3	3	3387	07	2	28	0	0	0	28
2023	18293	17	2	1	1	1	1	2	208.163564	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	4	4	1	2	1	1	1	1	8	8	1	70	6	1	1		1	5	99		3	99	1	99	1	4	3	4	2	2		1	-9	02	1	5	3	Q	3	1	6	1	1	8	5	5	4	3	2	4	6	-9	1	2	1	2	6																																																																	1799912.6	58.5	746907.14				1053005.46	6	6	1	6	6	6	6	3	3	876	02	1	9	0	0	0	9
2023	18294	06	1	6	5	3	1	2	279.611528	4	4	0	0	0	4	0	0	4	0	4	0	0	0	0	2	2	0	2	2	2	2	0	4	0	0	3.1	2.5	3	3	11	11	10	7	7	9	5	4	3	6	6	7	7	1	81	1	1	1		1	2	2	1	1	99	1	99	1	2	1	4	2	2		1	-9	02	1	6	4	A	1	2	-9	-9	-9	8	5	1	2	7	2	6	6	90	1	1	6		6																																																																	13810371.71	0	11943111.8	608467.17			1258792.76	6	1	1	6	6	6	6	3	3	4156	07	4	55	0	0	0	55
2023	18295	17	2	6	5	3	2	2	229.938278	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	4	4	1	2	1	1	1	1	8	8	1	84	6	1	1		1	3	99		3	99	1	99	1	2	1	6	2	2		1	910	02	6									10	6	1	2	3	2	5	6	120	1	4	1	4	6																																																																	2448865.13	43.01	1395500.77				1053364.36	6	6	1	6	6	6	6	3	3	910	02	1	14	0	0	7	21
2023	18296	01	6	6	5	3	2	2	608.968966	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	6	6	5	6	6	5	3	2	2	3	3	8	8	1	62	1	1	1		1	2	2	1	1	99	1	99	1	2	1	4	2	2		1	-9	05	1	3	2	B	2	1	1	1	1	8	5	1	2	7	3	5	6	90	1	3	6		6																																																																	21866042.75	0	19571748.03				2294294.72	6	6	1	6	6	6	6	3	3	2156	05	1	14	0	0	6	20
2023	18297	09	5	6	2	1	2	2	1965.107054	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	1	1	0	2	0	2	0	2	0	0	1.7	1.5	1	1	10	10	10	5	5	4	7	4	2	6	6	8	8	2	67	6	1	1		1	5	99		3	99	1	1	1	4	3	4	2	2		1	2300	05	1	1	1	C	2	1	6	1	1	8	5	1	2	3	2	5	6	100	1	4	1	4	6																																																																	162279115.04	0	147645359.76				14633755.28	6	6	1	6	6	6	6	3	3	3100	07	2	28	0	0	2	30
2023	18298	09	5	6	5	2	1	1	3111.771615	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	5	5	4	5	5	5	3	1	2	3	3	8	8	1	71	1	2	2	1	1	2	2	1	1	99	2	99	2	4	3	4	2	2		1	-9	04	1	7	4	C	2	2	-9	-9	-9	8	5	2	2	2	1	6	1	150	1	1	1	2	6																																																																	150379058.68	0	115619954.85				34759103.83	6	6	1	6	6	6	6	3	3	2660	06	2	26	0	0	0	26
2023	18299	05	7	6	5	2	1	1	619.185091	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	2	2	2	1	1	1	1	2	1	1	1	8	-9	1	58	1	1	1		1	1	99		3	99	1	99	1	2	1	3	1	2		1	-9	01	1	9	5	F	2	1	6	1	1	7	4	1	1	7	1	3	6	150	6		6		6																																																																	6731629.84	0	2264034.8				4467595.04	6	6	6	1	6	6	6	4	3	348	01	1	14	0	0	0	14
2023	18300	07	4	6	5	3	1	2	248.157466	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	2	0	1	1	0	2	0	0	1.7	1.5	1	1	12	12	10	6	6	4	8	4	2	6	6	-9	-9	2	61	1	1	1		1	1	99		3	99	1	99	1	3	2	1	1	1	1	1	1350	03	1	8	4	F	2	1	6	1	1	1	1	1	2	7	1	8	6	110	1	1	6		6																																																																	7317547.51	0	5122843.6			858811.04	1335892.88	6	1	6	6	6	6	6	2	2	1350	03	1	14	0	0	0	14
2023	18301	15	2	6	5	3	1	1	556.787184	3	3	0	0	0	3	0	0	3	0	3	0	0	0	0	1	2	0	1	2	1	2	0	3	0	0	2.4	2	2	2	11	11	10	7	7	9	4	4	3	6	6	6	6	2	75	1	1	1		1	2	3	1	1	99	1	99	1	3	2	4	2	2		1	-9	04	1	3	2	C	2	1	6	1	1	8	5	1	1	5	2	6	1	140	1	2	1	5	6																																																																	16080448.99	34.55	8386622.96	593790.08		2312293.34	4787742.62	6	1	1	6	6	6	6	3	3	4694	07	3	37	0	0	0	37
2023	18302	08	4	6	5	2	1	1	604.449905	3	3	0	0	0	3	0	0	3	1	2	0	0	1	0	2	0	0	2	1	2	1	1	2	1	1	2.4	2	2	2	11	7	6	9	9	8	4	4	5	4	4	2	2	2	36	1	1	1		1	2	1	1	1	99	1	99	1	2	1	1	1	1	1	1	-9	03	1	5	3	G	3	1	6	1	1	1	1	2	2	3	1	6	6	107	1	2	1	2	6																																																																	19026186.92	0	15861027.06				3165159.86	6	1	6	6	6	6	6	2	2	2301	05	2	3	0	0	4	7
2023	18303	07	4	6	5	2	1	2	1098.038515	2	2	0	0	0	2	0	0	2	0	2	0	0	0	1	1	0	0	2	0	2	0	0	2	0	0	1.7	1.5	1	0	6	6	5	6	6	5	3	2	2	3	3	2	2	2	38	1	1	1		1	2	1	1	1	99	1	99	1	8	4	1	1	1	1	1	2000	05	1	2	2	P	3	1	1	1	1	4	2	2	2	2	1	4	1	158	1	2	1	2	6																																																																	36170824.32	9.43	27680461.55				8490362.77	6	1	6	6	6	6	6	2	2	3700	07	2	14	0	0	8	22
2023	18304	06	1	6	4	2	2	2	142.883792	4	4	0	0	0	2	2	2	2	2	2	0	2	0	0	2	0	0	2	2	2	2	0	4	2	2	2.7	2.1	1	1	8	8	7	10	10	7	5	3	5	4	4	2	2	2	40	6	4	3	3	1	2	1	1	1	99	4	99	4	4	3	1	1	1	1	1	-9	03	1	7	4	C	2	1	6	1	1	1	1	5	4	3	2	5	6	80	1	2	6		6																																																																	2521807.91	0	1632209.71				889598.2	6	1	6	6	6	6	6	2	2	2166	05	2	50	0	0	0	50
2023	18305	10	5	6	3	2	2	2	497.461214	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	2	0	1	1	0	2	0	0	1.7	1.5	1	1	6	6	5	6	6	5	3	2	2	3	3	5	2	1	61	1	1	1		1	2	2	1	1	99	1	99	1	3	2	1	1	1	1	1	-9	01	1	5	3	G	3	2	-9	-9	-9	5	3	1	2	3	2	4	6	80	1	1	6		6																																																																	9085828.36	0	5988621.91				3097206.45	1	6	6	1	6	6	6	1	1	825	02	2	28	0	0	0	28
2023	18306	01	6	6	2	1	1	2	1557.142761	2	2	0	0	0	2	0	0	2	0	2	0	0	1	0	1	0	0	2	0	2	0	0	2	0	0	1.7	1.5	1	1	6	6	5	6	6	5	3	2	2	3	3	2	2	2	39	1	1	1		1	1	1	3	2	99	1	99	1	2	1	1	1	1	1	1	1350	03	1	8	4	H	3	1	6	1	1	1	1	2	3	3	2	4	6	49	1	1	1	1	6																																																																	32839588.66	0	26499924.2				6339664.46	6	1	6	6	6	6	6	2	2	1990	04	2	21	0	0	6	27
2023	18307	13	3	1	1	1	2	2	1830.732502	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	2	2	1	2	1	1	1	1	8	8	1	69	1	1	1		1	3	99		3	99	1	99	1	3	2	4	2	2		1	2400	05	1	5	3	G	3	1	6	1	1	8	5	1	4	3	2	3	6	40	1	1	1	1	6																																																																	42411122.31	22.99	32661230.5				9749891.81	6	6	1	6	6	6	6	3	3	2400	05	1	14	0	0	0	14
2023	18308	12	1	6	4	2	2	2	874.311168	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	2	2	2	1	1	1	1	2	1	1	1	-9	-9	1	50	1	1	1		1	5	99		3	99	1	99	1	3	2	1	1	1	1	1	-9	04	1	7	4	C	2	1	6	1	1	1	1	3	3	3	2	5	6	85	1	2	1	1	6																																																																	17947481.24	0	17947481.24					6	1	6	6	6	6	6	2	2	1752	04	1	8	0	0	0	8
2023	18309	03	1	1	1	1	2	2	320.040442	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	2	2	2	3	3	1	1	2	1	1	1	-9	-9	1	60	6	1	1		1	2	99		3	99	1	99	1	6	4	1	1	1	1	1	1700	04	1	3	2	O	3	1	1	1	1	4	2	1	4	3	2	4	1	78	1	2	1	2	6																																																																	5566555.57	0	3623790.01				1942765.56	6	1	6	6	6	6	6	2	2	1700	04	1	14	0	0	0	14
2023	18310	07	4	1	1	1	2	2	308.813844	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	2	0	2	0	0	2	0	0	1.7	1.5	1	0	6	6	5	6	6	5	3	2	2	3	3	2	2	2	59	6	1	1		1	2	1	1	1	99	1	99	1	6	4	1	1	1	1	1	-9	03	1	4	3	H	3	1	1	1	1	4	2	2	4	2	2	4	1	65	1	2	1	2	6																																																																	15563173.01	26.08	13170241.49	30881.38			2362050.14	6	1	6	6	6	6	6	2	2	2779	06	2	26	0	0	0	26
2023	18311	13	3	6	1	1	1	1	593.347161	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	1	1	1	1	0	2	0	0	1.7	1.5	1	1	6	6	5	6	6	5	3	2	2	3	3	5	5	1	61	6	1	1		1	2	2	1	1	99	1	99	1	7	4	1	1	1	1	1	2250	05	1	4	3	O	3	1	1	1	1	4	2	2	2	3	1	7	1	220	1	2	1	2	6																																																																	19917901.29	0	11900288.28				8017613.01	6	1	1	6	6	6	6	2	2	4250	07	2	26	0	0	0	26
2023	18312	09	5	6	2	1	2	2	1159.320894	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	2	0	2	0	0	2	0	0	1.7	1.5	1	1	6	6	5	6	6	5	3	2	2	3	3	2	2	1	47	1	1	1		1	2	2	1	1	99	1	99	1	6	4	2	1	1	1	1	-9	05	1	3	2	C	2	1	6	1	1	2	2	2	4	3	2	5	1	100	1	2	1	2	1	1	2	12	-9	1	1	1	4																																																									41804736.15	0	21852678.42				19952057.73	6	1	6	6	6	6	6	2	2	4319	07	2	28	0	0	0	28
2023	18313	19	6	1	2	1	1	1	126.860154	5	5	0	0	0	4	1	1	4	1	4	0	1	2	0	2	0	0	2	3	1	4	1	4	2	2	3.6	2.8	3	3	11	11	10	12	12	7	6	4	6	5	5	6	3	1	57	1	1	1		1	2	2	1	1	99	4	99	4	2	1	3	1	2		1	490	01	1	7	4	F	2	1	6	1	2	7	4	3	2	3	2	5	6	90	1	1	6		6																																																																	1697297.32	0	1697297.32					6	1	6	1	1	6	6	2	2	770	02	2	70	0	0	0	70
